timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.6455449068530148e+18,2170.0,2285.0,-7315.0,frame_5668.jpeg
1.6455449069094193e+18,3068.0,2234.0,-7105.0,frame_5669.jpeg
1.645544651491568e+18,5722.0,-5199.0,-2809.0,frame_567.jpeg
1.6455449069527798e+18,2588.0,2029.0,-7352.0,frame_5670.jpeg
1.6455449070128742e+18,2882.0,1951.0,-7199.0,frame_5671.jpeg
1.6455449070595927e+18,2593.0,2064.0,-7386.0,frame_5672.jpeg
1.6455449071076147e+18,2680.0,2293.0,-7079.0,frame_5673.jpeg
1.6455449071599913e+18,2509.0,2326.0,-7310.0,frame_5674.jpeg
1.6455449072086467e+18,2416.0,2073.0,-7229.0,frame_5675.jpeg
1.6455449072475092e+18,2607.0,1953.0,-7241.0,frame_5676.jpeg
1.6455449073433684e+18,2707.0,1944.0,-7230.0,frame_5677.jpeg
1.6455449073433684e+18,2707.0,1944.0,-7230.0,frame_5678.jpeg
1.6455449074113874e+18,2750.0,1919.0,-7481.0,frame_5679.jpeg
1.6455446515434296e+18,5397.0,-4995.0,-2516.0,frame_568.jpeg
1.6455449074581983e+18,2667.0,2028.0,-7177.0,frame_5680.jpeg
1.6455449075139814e+18,2966.0,1853.0,-7391.0,frame_5681.jpeg
1.6455449075576845e+18,2769.0,1959.0,-7278.0,frame_5682.jpeg
1.6455449076132495e+18,2592.0,2275.0,-7219.0,frame_5683.jpeg
1.645544907656682e+18,2175.0,2410.0,-7378.0,frame_5684.jpeg
1.645544907712466e+18,2027.0,2415.0,-7263.0,frame_5685.jpeg
1.6455449077577902e+18,2469.0,2089.0,-7508.0,frame_5686.jpeg
1.645544907811886e+18,2021.0,1509.0,-7594.0,frame_5687.jpeg
1.6455449078531645e+18,2628.0,1762.0,-7368.0,frame_5688.jpeg
1.6455449079129815e+18,2269.0,1644.0,-7576.0,frame_5689.jpeg
1.6455446515920338e+18,5387.0,-5028.0,-2846.0,frame_569.jpeg
1.6455449079578225e+18,1712.0,1921.0,-7540.0,frame_5690.jpeg
1.6455449080091843e+18,1611.0,2316.0,-7664.0,frame_5691.jpeg
1.6455449080575736e+18,1977.0,1840.0,-7540.0,frame_5692.jpeg
1.645544908109779e+18,2325.0,1700.0,-7612.0,frame_5693.jpeg
1.645544908158335e+18,2167.0,1703.0,-7510.0,frame_5694.jpeg
1.6455449082101944e+18,2554.0,1870.0,-7377.0,frame_5695.jpeg
1.645544908256359e+18,2606.0,1869.0,-7280.0,frame_5696.jpeg
1.6455449083099963e+18,2444.0,1721.0,-7401.0,frame_5697.jpeg
1.6455449083628736e+18,2413.0,1965.0,-7424.0,frame_5698.jpeg
1.645544908417456e+18,1159.0,1845.0,-7754.0,frame_5699.jpeg
1.6455446516401667e+18,5484.0,-5355.0,-2785.0,frame_570.jpeg
1.6455449084619924e+18,1832.0,2357.0,-7471.0,frame_5700.jpeg
1.6455449085198124e+18,1614.0,2081.0,-7484.0,frame_5701.jpeg
1.6455449085617152e+18,2078.0,1659.0,-7703.0,frame_5702.jpeg
1.6455449086061043e+18,1875.0,1847.0,-7406.0,frame_5703.jpeg
1.6455449086614428e+18,1605.0,1992.0,-7699.0,frame_5704.jpeg
1.6455449087157207e+18,1224.0,1718.0,-8169.0,frame_5705.jpeg
1.6455449087623923e+18,652.0,1773.0,-8210.0,frame_5706.jpeg
1.6455449088155735e+18,-673.0,2590.0,-8133.0,frame_5707.jpeg
1.6455449088614845e+18,2509.0,4549.0,-7181.0,frame_5708.jpeg
1.6455449089145367e+18,2235.0,4276.0,-6020.0,frame_5709.jpeg
1.6455446516898647e+18,5590.0,-4964.0,-3850.0,frame_571.jpeg
1.6455449089609341e+18,-763.0,1663.0,-4700.0,frame_5710.jpeg
1.6455449090081364e+18,3946.0,1418.0,-8186.0,frame_5711.jpeg
1.6455449090604398e+18,1800.0,1835.0,-8483.0,frame_5712.jpeg
1.645544909106249e+18,2433.0,2182.0,-8043.0,frame_5713.jpeg
1.6455449091601275e+18,547.0,2152.0,-7900.0,frame_5714.jpeg
1.6455449092088855e+18,593.0,2632.0,-7897.0,frame_5715.jpeg
1.6455449092126203e+18,601.0,2682.0,-7832.0,frame_5716.jpeg
1.6455449092126203e+18,601.0,2682.0,-7832.0,frame_5717.jpeg
1.645544909424403e+18,637.0,2706.0,-7766.0,frame_5718.jpeg
1.645544909424403e+18,637.0,2706.0,-7766.0,frame_5719.jpeg
1.6455446517388872e+18,6570.0,-6164.0,-2921.0,frame_572.jpeg
1.64554490942697e+18,761.0,2812.0,-7682.0,frame_5720.jpeg
1.64554490942697e+18,761.0,2812.0,-7682.0,frame_5721.jpeg
1.6455449096632858e+18,804.0,2838.0,-7635.0,frame_5722.jpeg
1.6455449096632858e+18,804.0,2838.0,-7635.0,frame_5723.jpeg
1.6455449096632858e+18,804.0,2838.0,-7635.0,frame_5724.jpeg
1.6455449097106995e+18,942.0,2974.0,-7474.0,frame_5725.jpeg
1.645544909765312e+18,1355.0,2473.0,-7590.0,frame_5726.jpeg
1.6455449097997204e+18,1478.0,2297.0,-7666.0,frame_5727.jpeg
1.6455449098617267e+18,1757.0,2121.0,-7638.0,frame_5728.jpeg
1.6455449099104957e+18,1934.0,2558.0,-7422.0,frame_5729.jpeg
1.645544651792942e+18,5253.0,-5630.0,-1596.0,frame_573.jpeg
1.6455449099616046e+18,1283.0,2733.0,-7476.0,frame_5730.jpeg
1.6455449100164895e+18,1994.0,2439.0,-7305.0,frame_5731.jpeg
1.6455449100614339e+18,3071.0,2699.0,-6962.0,frame_5732.jpeg
1.6455449101162555e+18,1095.0,2715.0,-7459.0,frame_5733.jpeg
1.6455449101659868e+18,-171.0,3132.0,-7787.0,frame_5734.jpeg
1.6455449102118013e+18,541.0,3184.0,-7530.0,frame_5735.jpeg
1.6455449102617859e+18,1522.0,2736.0,-7454.0,frame_5736.jpeg
1.6455449103157455e+18,2319.0,2228.0,-7426.0,frame_5737.jpeg
1.645544910363167e+18,3113.0,2037.0,-7131.0,frame_5738.jpeg
1.6455449104162476e+18,2249.0,2086.0,-7469.0,frame_5739.jpeg
1.6455446518390769e+18,4986.0,-5371.0,231.0,frame_574.jpeg
1.6455449104663357e+18,1520.0,2350.0,-7662.0,frame_5740.jpeg
1.6455449105168433e+18,1665.0,3062.0,-7201.0,frame_5741.jpeg
1.6455449105629944e+18,2174.0,2489.0,-7265.0,frame_5742.jpeg
1.6455449106157768e+18,1578.0,2402.0,-7598.0,frame_5743.jpeg
1.6455449106616666e+18,505.0,3381.0,-7366.0,frame_5744.jpeg
1.6455449107234337e+18,785.0,3104.0,-7527.0,frame_5745.jpeg
1.645544910766481e+18,1149.0,2709.0,-7646.0,frame_5746.jpeg
1.6455449108204803e+18,1313.0,2445.0,-7549.0,frame_5747.jpeg
1.6455449108544202e+18,1670.0,2387.0,-7476.0,frame_5748.jpeg
1.6455449109147438e+18,2558.0,2293.0,-7316.0,frame_5749.jpeg
1.6455446518900536e+18,6085.0,-4863.0,359.0,frame_575.jpeg
1.6455449109624015e+18,1788.0,2315.0,-7451.0,frame_5750.jpeg
1.6455449110158367e+18,1544.0,2777.0,-7472.0,frame_5751.jpeg
1.6455449110620746e+18,1811.0,2586.0,-7383.0,frame_5752.jpeg
1.6455449111181494e+18,2530.0,2748.0,-7080.0,frame_5753.jpeg
1.6455449111643743e+18,869.0,3081.0,-7522.0,frame_5754.jpeg
1.64554491121376e+18,235.0,3524.0,-7386.0,frame_5755.jpeg
1.645544911260815e+18,1043.0,3215.0,-7395.0,frame_5756.jpeg
1.6455449113138342e+18,1619.0,2332.0,-7649.0,frame_5757.jpeg
1.645544911360185e+18,2086.0,2158.0,-7495.0,frame_5758.jpeg
1.6455449114146862e+18,2514.0,2328.0,-7183.0,frame_5759.jpeg
1.6455446519342387e+18,5580.0,-5243.0,-228.0,frame_576.jpeg
1.6455449114579456e+18,2265.0,2459.0,-7374.0,frame_5760.jpeg
1.6455449115156337e+18,1335.0,2833.0,-7462.0,frame_5761.jpeg
1.645544911572471e+18,1114.0,2814.0,-7450.0,frame_5762.jpeg
1.645544911615505e+18,1940.0,2640.0,-7252.0,frame_5763.jpeg
1.645544911663027e+18,2461.0,2657.0,-7083.0,frame_5764.jpeg
1.645544911714982e+18,1817.0,2607.0,-7437.0,frame_5765.jpeg
1.6455449117665892e+18,223.0,3085.0,-7553.0,frame_5766.jpeg
1.6455449118149366e+18,547.0,3066.0,-7566.0,frame_5767.jpeg
1.6455449118627889e+18,1346.0,2590.0,-7658.0,frame_5768.jpeg
1.6455449119151483e+18,2499.0,2361.0,-7045.0,frame_5769.jpeg
1.645544651993341e+18,5612.0,-5267.0,-1309.0,frame_577.jpeg
1.6455449119679854e+18,2186.0,2200.0,-7462.0,frame_5770.jpeg
1.6455449120151567e+18,1817.0,2508.0,-7370.0,frame_5771.jpeg
1.6455449120680955e+18,976.0,2864.0,-7511.0,frame_5772.jpeg
1.6455449121138678e+18,1140.0,3129.0,-7451.0,frame_5773.jpeg
1.64554491216872e+18,2282.0,3047.0,-6962.0,frame_5774.jpeg
1.6455449122149048e+18,2390.0,2348.0,-7342.0,frame_5775.jpeg
1.6455449122693714e+18,1836.0,2385.0,-7426.0,frame_5776.jpeg
1.645544912315109e+18,1279.0,2673.0,-7465.0,frame_5777.jpeg
1.645544912368354e+18,586.0,3109.0,-7522.0,frame_5778.jpeg
1.6455449124140564e+18,934.0,2787.0,-7539.0,frame_5779.jpeg
1.6455446520389706e+18,5679.0,-5594.0,-2471.0,frame_578.jpeg
1.645544912464401e+18,1867.0,2569.0,-7326.0,frame_5780.jpeg
1.6455449125111887e+18,2242.0,2253.0,-7489.0,frame_5781.jpeg
1.6455449125879148e+18,2407.0,2301.0,-7350.0,frame_5782.jpeg
1.6455449126176394e+18,2359.0,2354.0,-7338.0,frame_5783.jpeg
1.6455449126635062e+18,2292.0,2355.0,-7347.0,frame_5784.jpeg
1.6455449127174922e+18,1998.0,2429.0,-7413.0,frame_5785.jpeg
1.6455449127664154e+18,1758.0,3070.0,-7045.0,frame_5786.jpeg
1.6455449128194012e+18,1826.0,2934.0,-7377.0,frame_5787.jpeg
1.6455449128632612e+18,1078.0,2897.0,-7349.0,frame_5788.jpeg
1.6455449129157453e+18,787.0,2831.0,-7609.0,frame_5789.jpeg
1.645544652090517e+18,4837.0,-5596.0,-2939.0,frame_579.jpeg
1.6455449129759503e+18,1151.0,2999.0,-7580.0,frame_5790.jpeg
1.6455449130107397e+18,2167.0,2376.0,-7271.0,frame_5791.jpeg
1.6455449130674857e+18,1977.0,2163.0,-7607.0,frame_5792.jpeg
1.6455449131197358e+18,1814.0,2873.0,-7307.0,frame_5793.jpeg
1.6455449131687844e+18,1439.0,2700.0,-7465.0,frame_5794.jpeg
1.6455449132208504e+18,1460.0,2770.0,-7476.0,frame_5795.jpeg
1.6455449132628767e+18,2081.0,3185.0,-6986.0,frame_5796.jpeg
1.64554491331758e+18,2182.0,3162.0,-6748.0,frame_5797.jpeg
1.64554491336342e+18,1485.0,2748.0,-7552.0,frame_5798.jpeg
1.645544913417322e+18,436.0,2644.0,-7732.0,frame_5799.jpeg
1.6455446521433303e+18,5119.0,-5583.0,-3240.0,frame_580.jpeg
1.6455449134655808e+18,541.0,2897.0,-7498.0,frame_5800.jpeg
1.64554491352423e+18,798.0,3026.0,-7473.0,frame_5801.jpeg
1.6455449135866104e+18,981.0,3070.0,-7465.0,frame_5802.jpeg
1.6455449136360566e+18,1278.0,3065.0,-7438.0,frame_5803.jpeg
1.645544913689928e+18,1285.0,3014.0,-7436.0,frame_5804.jpeg
1.6455449137302477e+18,1347.0,3013.0,-7426.0,frame_5805.jpeg
1.6455449137666918e+18,1217.0,3076.0,-7400.0,frame_5806.jpeg
1.645544913816118e+18,1883.0,3250.0,-6966.0,frame_5807.jpeg
1.6455449138670118e+18,2120.0,2645.0,-7326.0,frame_5808.jpeg
1.6455449139131382e+18,1650.0,2876.0,-7469.0,frame_5809.jpeg
1.6455446521966254e+18,4803.0,-5808.0,-3532.0,frame_581.jpeg
1.6455449139681083e+18,1235.0,2633.0,-7492.0,frame_5810.jpeg
1.6455449140191703e+18,1366.0,2659.0,-7593.0,frame_5811.jpeg
1.6455449140667415e+18,1736.0,2567.0,-7261.0,frame_5812.jpeg
1.6455449141197197e+18,2158.0,2807.0,-7257.0,frame_5813.jpeg
1.6455449141688852e+18,1595.0,2737.0,-7445.0,frame_5814.jpeg
1.6455449142210908e+18,1685.0,2880.0,-7290.0,frame_5815.jpeg
1.6455449142674143e+18,1227.0,3058.0,-7544.0,frame_5816.jpeg
1.6455449143166592e+18,1457.0,3119.0,-7102.0,frame_5817.jpeg
1.6455449143670868e+18,1807.0,3392.0,-6998.0,frame_5818.jpeg
1.6455449144231007e+18,2026.0,3083.0,-7152.0,frame_5819.jpeg
1.64554465223745e+18,4629.0,-5727.0,-3183.0,frame_582.jpeg
1.6455449144418168e+18,2057.0,2806.0,-7156.0,frame_5820.jpeg
1.6455449144418168e+18,2057.0,2806.0,-7156.0,frame_5821.jpeg
1.6455449146459205e+18,2063.0,2784.0,-7144.0,frame_5822.jpeg
1.6455449146459205e+18,2063.0,2784.0,-7144.0,frame_5823.jpeg
1.6455449146700273e+18,2124.0,2791.0,-7138.0,frame_5824.jpeg
1.6455449147190449e+18,1768.0,2842.0,-7055.0,frame_5825.jpeg
1.6455449147757573e+18,1238.0,2841.0,-7574.0,frame_5826.jpeg
1.6455449148169777e+18,1982.0,2720.0,-7383.0,frame_5827.jpeg
1.6455449148707507e+18,1499.0,2920.0,-7440.0,frame_5828.jpeg
1.645544914915953e+18,1995.0,3006.0,-6980.0,frame_5829.jpeg
1.6455446522939082e+18,4807.0,-5682.0,-3176.0,frame_583.jpeg
1.6455449149662262e+18,1943.0,2977.0,-7193.0,frame_5830.jpeg
1.64554491502017e+18,1955.0,3276.0,-7071.0,frame_5831.jpeg
1.6455449150723338e+18,567.0,2946.0,-7603.0,frame_5832.jpeg
1.64554491511683e+18,1091.0,3265.0,-7423.0,frame_5833.jpeg
1.6455449151685443e+18,1333.0,3229.0,-7106.0,frame_5834.jpeg
1.6455449152205775e+18,2400.0,2581.0,-7437.0,frame_5835.jpeg
1.6455449152689157e+18,1878.0,2329.0,-7287.0,frame_5836.jpeg
1.6455449153204252e+18,1777.0,2742.0,-7515.0,frame_5837.jpeg
1.6455449153727122e+18,1752.0,2412.0,-7376.0,frame_5838.jpeg
1.6455449154203318e+18,1799.0,2547.0,-7387.0,frame_5839.jpeg
1.6455446523381816e+18,4680.0,-5595.0,-3381.0,frame_584.jpeg
1.645544915465368e+18,1669.0,2677.0,-7497.0,frame_5840.jpeg
1.6455449155178895e+18,1409.0,3212.0,-7156.0,frame_5841.jpeg
1.6455449155740744e+18,1314.0,3292.0,-7327.0,frame_5842.jpeg
1.6455449156210616e+18,2063.0,2637.0,-7312.0,frame_5843.jpeg
1.6455449156760622e+18,1100.0,3015.0,-7378.0,frame_5844.jpeg
1.645544915719869e+18,828.0,3087.0,-7303.0,frame_5845.jpeg
1.6455449157724882e+18,2134.0,2742.0,-7310.0,frame_5846.jpeg
1.6455449158204667e+18,1599.0,3190.0,-7228.0,frame_5847.jpeg
1.6455449158737715e+18,1654.0,3175.0,-7096.0,frame_5848.jpeg
1.6455449159219817e+18,1511.0,2809.0,-7445.0,frame_5849.jpeg
1.6455446523928067e+18,4692.0,-5451.0,-3278.0,frame_585.jpeg
1.6455449159720497e+18,2137.0,2838.0,-7260.0,frame_5850.jpeg
1.6455449160168832e+18,1690.0,2470.0,-7361.0,frame_5851.jpeg
1.6455449160779164e+18,1769.0,3056.0,-7232.0,frame_5852.jpeg
1.6455449161200202e+18,2143.0,2738.0,-7239.0,frame_5853.jpeg
1.6455449161727135e+18,1823.0,2703.0,-7493.0,frame_5854.jpeg
1.6455449162219026e+18,1112.0,2748.0,-7403.0,frame_5855.jpeg
1.64554491627612e+18,2397.0,3104.0,-7062.0,frame_5856.jpeg
1.6455449163190275e+18,1658.0,2272.0,-7641.0,frame_5857.jpeg
1.6455449163687237e+18,1726.0,2778.0,-7230.0,frame_5858.jpeg
1.6455449164238692e+18,1867.0,3052.0,-7327.0,frame_5859.jpeg
1.6455446524427343e+18,4704.0,-5306.0,-3247.0,frame_586.jpeg
1.6455449164686264e+18,1143.0,2573.0,-7415.0,frame_5860.jpeg
1.645544916523603e+18,2229.0,3212.0,-7120.0,frame_5861.jpeg
1.645544916568653e+18,1177.0,2891.0,-7360.0,frame_5862.jpeg
1.6455449166186412e+18,1802.0,3451.0,-7470.0,frame_5863.jpeg
1.6455449166683827e+18,2171.0,3215.0,-6774.0,frame_5864.jpeg
1.6455449167237512e+18,1391.0,3596.0,-6895.0,frame_5865.jpeg
1.6455449167700324e+18,2075.0,3165.0,-7385.0,frame_5866.jpeg
1.6455449168196209e+18,2535.0,2426.0,-7543.0,frame_5867.jpeg
1.6455449168732385e+18,1457.0,2910.0,-6981.0,frame_5868.jpeg
1.6455449168953582e+18,1199.0,3028.0,-7029.0,frame_5869.jpeg
1.645544652482889e+18,4766.0,-5057.0,-3091.0,frame_587.jpeg
1.6455446525378222e+18,4821.0,-5359.0,-3546.0,frame_588.jpeg
1.6455446525911585e+18,5741.0,-5361.0,-3462.0,frame_589.jpeg
1.645544918173663e+18,1800.0,2975.0,-7369.0,frame_5894.jpeg
1.6455449182306926e+18,1871.0,2950.0,-7373.0,frame_5895.jpeg
1.6455449182724255e+18,1618.0,2976.0,-7183.0,frame_5896.jpeg
1.645544918334722e+18,1973.0,2757.0,-7267.0,frame_5897.jpeg
1.6455449183742236e+18,1695.0,2711.0,-7298.0,frame_5898.jpeg
1.6455449184243405e+18,1806.0,2985.0,-7215.0,frame_5899.jpeg
1.6455446526391299e+18,5356.0,-4963.0,-3358.0,frame_590.jpeg
1.6455449184765076e+18,1799.0,2679.0,-7326.0,frame_5900.jpeg
1.6455449185215544e+18,1799.0,2886.0,-7194.0,frame_5901.jpeg
1.6455449185745277e+18,1518.0,3121.0,-7330.0,frame_5902.jpeg
1.6455449186237978e+18,1555.0,2850.0,-7278.0,frame_5903.jpeg
1.6455449186742195e+18,2269.0,2440.0,-7425.0,frame_5904.jpeg
1.6455449187235738e+18,1587.0,2820.0,-7204.0,frame_5905.jpeg
1.6455449187741053e+18,1865.0,3085.0,-7355.0,frame_5906.jpeg
1.645544918828425e+18,1306.0,2917.0,-7248.0,frame_5907.jpeg
1.6455449188751908e+18,2128.0,2771.0,-7391.0,frame_5908.jpeg
1.6455449189284703e+18,1540.0,2913.0,-7265.0,frame_5909.jpeg
1.64554465268073e+18,5576.0,-5015.0,-2950.0,frame_591.jpeg
1.645544918971214e+18,1979.0,2743.0,-7312.0,frame_5910.jpeg
1.6455449190288394e+18,1409.0,2831.0,-7313.0,frame_5911.jpeg
1.6455449190757647e+18,2044.0,3174.0,-7135.0,frame_5912.jpeg
1.6455449191296504e+18,1573.0,2756.0,-7387.0,frame_5913.jpeg
1.6455449191785636e+18,1909.0,2772.0,-7277.0,frame_5914.jpeg
1.6455449192289464e+18,1501.0,2837.0,-7373.0,frame_5915.jpeg
1.6455449192804454e+18,1702.0,2964.0,-7279.0,frame_5916.jpeg
1.6455449193273695e+18,1618.0,2972.0,-7276.0,frame_5917.jpeg
1.645544919371306e+18,1572.0,2898.0,-7346.0,frame_5918.jpeg
1.6455449194253386e+18,1680.0,2784.0,-7374.0,frame_5919.jpeg
1.64554465268073e+18,5576.0,-5015.0,-2950.0,frame_592.jpeg
1.6455449194991624e+18,1872.0,2734.0,-7287.0,frame_5920.jpeg
1.6455449195259295e+18,1748.0,2975.0,-7241.0,frame_5921.jpeg
1.6455449195732818e+18,1799.0,2824.0,-7287.0,frame_5922.jpeg
1.645544919627935e+18,1562.0,2894.0,-7287.0,frame_5923.jpeg
1.645544919673318e+18,1563.0,2937.0,-7330.0,frame_5924.jpeg
1.6455449197291512e+18,1752.0,2736.0,-7309.0,frame_5925.jpeg
1.6455449197775194e+18,1929.0,2763.0,-7320.0,frame_5926.jpeg
1.6455449198284e+18,1596.0,2861.0,-7336.0,frame_5927.jpeg
1.6455449198772641e+18,1659.0,2825.0,-7333.0,frame_5928.jpeg
1.645544919927816e+18,1825.0,2934.0,-7286.0,frame_5929.jpeg
1.64554465268073e+18,5576.0,-5015.0,-2950.0,frame_593.jpeg
1.6455449199701783e+18,1736.0,3030.0,-7222.0,frame_5930.jpeg
1.6455449200269279e+18,1616.0,2934.0,-7376.0,frame_5931.jpeg
1.6455449200715976e+18,1478.0,2986.0,-7325.0,frame_5932.jpeg
1.6455449201248223e+18,1831.0,2682.0,-7277.0,frame_5933.jpeg
1.645544920173452e+18,1823.0,2682.0,-7389.0,frame_5934.jpeg
1.645544920226953e+18,1614.0,2892.0,-7295.0,frame_5935.jpeg
1.645544920278863e+18,1671.0,2948.0,-7307.0,frame_5936.jpeg
1.6455449203276508e+18,1834.0,2831.0,-7286.0,frame_5937.jpeg
1.6455449203765204e+18,1740.0,2876.0,-7314.0,frame_5938.jpeg
1.645544920429518e+18,1631.0,3017.0,-7314.0,frame_5939.jpeg
1.64554465268073e+18,5576.0,-5015.0,-2950.0,frame_594.jpeg
1.6455449204832653e+18,1680.0,2659.0,-7291.0,frame_5940.jpeg
1.6455449205276308e+18,1993.0,2652.0,-7361.0,frame_5941.jpeg
1.6455449205840812e+18,1531.0,2869.0,-7273.0,frame_5942.jpeg
1.6455449206273733e+18,1808.0,2948.0,-7292.0,frame_5943.jpeg
1.6455449206743503e+18,1517.0,2961.0,-7296.0,frame_5944.jpeg
1.6455449207243507e+18,2000.0,2663.0,-7341.0,frame_5945.jpeg
1.645544920777539e+18,1649.0,2828.0,-7374.0,frame_5946.jpeg
1.6455449208259377e+18,1603.0,2994.0,-7289.0,frame_5947.jpeg
1.645544920876621e+18,1723.0,2837.0,-7332.0,frame_5948.jpeg
1.645544920923971e+18,1670.0,2899.0,-7315.0,frame_5949.jpeg
1.64554465268073e+18,5576.0,-5015.0,-2950.0,frame_595.jpeg
1.6455449209762734e+18,1764.0,2705.0,-7382.0,frame_5950.jpeg
1.645544921027447e+18,1614.0,2856.0,-7314.0,frame_5951.jpeg
1.645544921077871e+18,1693.0,2849.0,-7303.0,frame_5952.jpeg
1.6455449211256983e+18,1715.0,2870.0,-7336.0,frame_5953.jpeg
1.645544921179057e+18,1607.0,2771.0,-7344.0,frame_5954.jpeg
1.6455449212263032e+18,1980.0,2764.0,-7340.0,frame_5955.jpeg
1.6455449212818125e+18,1625.0,2641.0,-7329.0,frame_5956.jpeg
1.645544921325735e+18,1472.0,3053.0,-7348.0,frame_5957.jpeg
1.6455449213813627e+18,1650.0,2820.0,-7286.0,frame_5958.jpeg
1.6455449214297503e+18,1683.0,2858.0,-7386.0,frame_5959.jpeg
1.64554465268073e+18,5576.0,-5015.0,-2950.0,frame_596.jpeg
1.6455449214765125e+18,1646.0,2991.0,-7226.0,frame_5960.jpeg
1.6455449215278213e+18,1811.0,2795.0,-7270.0,frame_5961.jpeg
1.645544921581275e+18,1621.0,2835.0,-7354.0,frame_5962.jpeg
1.6455449216269222e+18,1719.0,2698.0,-7285.0,frame_5963.jpeg
1.6455449216787103e+18,1702.0,2769.0,-7424.0,frame_5964.jpeg
1.6455449217269325e+18,1587.0,3069.0,-7234.0,frame_5965.jpeg
1.6455449217781844e+18,1813.0,2758.0,-7365.0,frame_5966.jpeg
1.6455449218257157e+18,1691.0,2773.0,-7459.0,frame_5967.jpeg
1.6455449218799775e+18,1733.0,2856.0,-7244.0,frame_5968.jpeg
1.6455449219274296e+18,1555.0,3128.0,-7377.0,frame_5969.jpeg
1.6455446532716493e+18,5631.0,-4971.0,-2897.0,frame_597.jpeg
1.6455449220047462e+18,1489.0,3118.0,-7387.0,frame_5970.jpeg
1.6455449220290076e+18,1843.0,2775.0,-7290.0,frame_5971.jpeg
1.645544922083779e+18,1657.0,2601.0,-7353.0,frame_5972.jpeg
1.6455449221309727e+18,1763.0,3178.0,-7228.0,frame_5973.jpeg
1.6455449221782054e+18,1620.0,2849.0,-7341.0,frame_5974.jpeg
1.645544922234789e+18,1900.0,2911.0,-7245.0,frame_5975.jpeg
1.6455449222808512e+18,2058.0,2327.0,-7489.0,frame_5976.jpeg
1.6455449223320924e+18,1358.0,3339.0,-7231.0,frame_5977.jpeg
1.6455449223797437e+18,1723.0,3073.0,-7180.0,frame_5978.jpeg
1.6455449224323679e+18,2137.0,2849.0,-7280.0,frame_5979.jpeg
1.6455446532716493e+18,5631.0,-4971.0,-2897.0,frame_598.jpeg
1.645544922480903e+18,1466.0,3079.0,-7221.0,frame_5980.jpeg
1.6455449225299617e+18,1631.0,2458.0,-7476.0,frame_5981.jpeg
1.6455449225799142e+18,1530.0,3054.0,-7169.0,frame_5982.jpeg
1.64554492263325e+18,2118.0,2976.0,-7234.0,frame_5983.jpeg
1.6455449226807327e+18,1631.0,2759.0,-7434.0,frame_5984.jpeg
1.645544922726091e+18,1525.0,2814.0,-7358.0,frame_5985.jpeg
1.6455449227805637e+18,1756.0,2515.0,-7495.0,frame_5986.jpeg
1.6455449228331287e+18,2111.0,3086.0,-7106.0,frame_5987.jpeg
1.6455449228794785e+18,1627.0,3339.0,-7123.0,frame_5988.jpeg
1.6455449229306007e+18,1860.0,2693.0,-7384.0,frame_5989.jpeg
1.6455446532716493e+18,5631.0,-4971.0,-2897.0,frame_599.jpeg
1.645544922979024e+18,1771.0,2942.0,-7267.0,frame_5990.jpeg
1.645544923030037e+18,1865.0,2902.0,-7241.0,frame_5991.jpeg
1.6455449230790154e+18,1876.0,3005.0,-7163.0,frame_5992.jpeg
1.6455449231293676e+18,1900.0,3074.0,-7185.0,frame_5993.jpeg
1.6455449231799086e+18,1682.0,2598.0,-7398.0,frame_5994.jpeg
1.6455449232300529e+18,2102.0,2535.0,-7351.0,frame_5995.jpeg
1.6455449232784312e+18,1891.0,2656.0,-7310.0,frame_5996.jpeg
1.6455449233328387e+18,2104.0,2841.0,-7188.0,frame_5997.jpeg
1.645544923377869e+18,1850.0,2856.0,-7310.0,frame_5998.jpeg
1.6455449234299779e+18,1754.0,2696.0,-7400.0,frame_5999.jpeg
1.6455446532716493e+18,5631.0,-4971.0,-2897.0,frame_600.jpeg
1.6455449234787543e+18,1894.0,3040.0,-7225.0,frame_6000.jpeg
1.6455449235292772e+18,1851.0,3128.0,-7176.0,frame_6001.jpeg
1.6455449235791206e+18,1947.0,2852.0,-7240.0,frame_6002.jpeg
1.6455449236343452e+18,2299.0,2928.0,-7085.0,frame_6003.jpeg
1.6455449236843482e+18,2014.0,2895.0,-7159.0,frame_6004.jpeg
1.645544923732401e+18,2160.0,2733.0,-7301.0,frame_6005.jpeg
1.645544923783281e+18,2070.0,2888.0,-7203.0,frame_6006.jpeg
1.645544923827233e+18,1709.0,2865.0,-7315.0,frame_6007.jpeg
1.645544923883318e+18,2245.0,2786.0,-7200.0,frame_6008.jpeg
1.6455449239296832e+18,1660.0,2974.0,-7276.0,frame_6009.jpeg
1.6455446532716493e+18,5631.0,-4971.0,-2897.0,frame_601.jpeg
1.6455449239837204e+18,2126.0,2636.0,-7240.0,frame_6010.jpeg
1.645544924032911e+18,1839.0,2673.0,-7356.0,frame_6011.jpeg
1.6455449240839444e+18,2020.0,3069.0,-7147.0,frame_6012.jpeg
1.6455449241326996e+18,2109.0,3011.0,-7093.0,frame_6013.jpeg
1.645544924184797e+18,2080.0,3018.0,-7128.0,frame_6014.jpeg
1.6455449242321935e+18,2308.0,2984.0,-7109.0,frame_6015.jpeg
1.6455449242826936e+18,2014.0,3042.0,-7275.0,frame_6016.jpeg
1.6455449243289513e+18,2147.0,2727.0,-7238.0,frame_6017.jpeg
