timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.6461509218632696e+18,-2633.0,8661.0,-1885.0,frame_15034.jpeg
1.6461509219099628e+18,-2831.0,8822.0,-1734.0,frame_15035.jpeg
1.646150921962138e+18,-3079.0,9137.0,-2357.0,frame_15036.jpeg
1.646150922013213e+18,-1891.0,7890.0,-1442.0,frame_15037.jpeg
1.6461509220638203e+18,1715.0,6075.0,-4404.0,frame_15038.jpeg
1.646150922108492e+18,5975.0,-57.0,-4512.0,frame_15039.jpeg
1.6461509221639557e+18,5856.0,232.0,-5515.0,frame_15040.jpeg
1.6461509222075878e+18,8315.0,84.0,-7811.0,frame_15041.jpeg
1.6461509222639652e+18,9017.0,736.0,-4964.0,frame_15042.jpeg
1.6461509223118528e+18,8113.0,2853.0,-672.0,frame_15043.jpeg
1.6461509223640422e+18,-5129.0,12807.0,1631.0,frame_15044.jpeg
1.64615092241397e+18,-5177.0,13246.0,-1422.0,frame_15045.jpeg
1.6461509224638267e+18,-1527.0,8163.0,-4440.0,frame_15046.jpeg
1.6461509225143585e+18,57.0,6315.0,-3301.0,frame_15047.jpeg
1.646150922562633e+18,-3312.0,8744.0,-2974.0,frame_15048.jpeg
1.64615092261305e+18,-4099.0,8933.0,-2065.0,frame_15049.jpeg
1.6461509226632607e+18,-1700.0,6984.0,-2720.0,frame_15050.jpeg
1.646150922710348e+18,2071.0,4730.0,-4630.0,frame_15051.jpeg
1.646150922764453e+18,6563.0,1153.0,-3813.0,frame_15052.jpeg
1.6461509228130317e+18,6816.0,309.0,-5465.0,frame_15053.jpeg
1.6461509228640952e+18,9174.0,2508.0,-5742.0,frame_15054.jpeg
1.6461509229144023e+18,6332.0,4449.0,-2728.0,frame_15055.jpeg
1.6461509229654566e+18,-2927.0,10204.0,-1189.0,frame_15056.jpeg
1.6461509230142746e+18,-2945.0,9173.0,-39.0,frame_15057.jpeg
1.646150923061234e+18,-4475.0,9531.0,-642.0,frame_15058.jpeg
1.6461509231141412e+18,-4240.0,9575.0,-682.0,frame_15059.jpeg
1.6461509231610632e+18,-2270.0,8463.0,-580.0,frame_15060.jpeg
1.646150923213086e+18,-2468.0,7612.0,-3290.0,frame_15061.jpeg
1.6461509232616965e+18,512.0,6644.0,-1766.0,frame_15062.jpeg
1.6461509233152492e+18,4221.0,3630.0,-5006.0,frame_15063.jpeg
1.6461509233618872e+18,4939.0,-666.0,-5273.0,frame_15064.jpeg
1.646150923418495e+18,11115.0,-94.0,-5897.0,frame_15065.jpeg
1.6461509234686303e+18,10131.0,3353.0,-837.0,frame_15066.jpeg
1.6461509235148713e+18,288.0,10513.0,2686.0,frame_15067.jpeg
1.646150923566254e+18,-3217.0,11136.0,1512.0,frame_15068.jpeg
1.6461509236150592e+18,-4901.0,9740.0,418.0,frame_15069.jpeg
1.6461509236624742e+18,-2471.0,8550.0,-1509.0,frame_15070.jpeg
1.6461509237141824e+18,-3092.0,8847.0,-1808.0,frame_15071.jpeg
1.6461509237622292e+18,-3800.0,10293.0,-1997.0,frame_15072.jpeg
1.6461509238162235e+18,-269.0,7432.0,183.0,frame_15073.jpeg
1.6461509238601044e+18,5344.0,3426.0,-1477.0,frame_15074.jpeg
1.6461509239148974e+18,7092.0,-107.0,-4771.0,frame_15075.jpeg
1.6461509239604296e+18,7916.0,324.0,-6479.0,frame_15076.jpeg
1.6461509240154186e+18,5619.0,2478.0,-5911.0,frame_15077.jpeg
1.6461509240555604e+18,2741.0,4190.0,-5244.0,frame_15078.jpeg
1.6461509241144207e+18,491.0,7221.0,-926.0,frame_15079.jpeg
1.646150924165436e+18,-3496.0,8752.0,-1710.0,frame_15080.jpeg
1.6461509242188925e+18,-3948.0,9781.0,11.0,frame_15081.jpeg
1.646150924263887e+18,-3982.0,9546.0,2091.0,frame_15082.jpeg
1.6461509243146337e+18,-2496.0,9131.0,1684.0,frame_15083.jpeg
1.6461509243624343e+18,-2343.0,8047.0,-1779.0,frame_15084.jpeg
1.6461509244152748e+18,-2620.0,8324.0,-2238.0,frame_15085.jpeg
1.6461509244633021e+18,-3452.0,9024.0,-3144.0,frame_15086.jpeg
1.6461509245154068e+18,-1689.0,7712.0,-3202.0,frame_15087.jpeg
1.6461509245620823e+18,3556.0,3040.0,-3530.0,frame_15088.jpeg
1.6461509246134e+18,5811.0,-972.0,-4750.0,frame_15089.jpeg
1.6461509246671636e+18,10277.0,-1942.0,-8399.0,frame_15090.jpeg
1.6461509247142405e+18,5049.0,1116.0,-6647.0,frame_15091.jpeg
1.6461509247693686e+18,3797.0,2980.0,-4785.0,frame_15092.jpeg
1.6461509248471882e+18,2609.0,3977.0,-5366.0,frame_15093.jpeg
1.6461509248662449e+18,2020.0,7723.0,-2752.0,frame_15094.jpeg
1.646150924917508e+18,-1568.0,9788.0,-1685.0,frame_15095.jpeg
1.6461509249677345e+18,-3494.0,8327.0,-1568.0,frame_15096.jpeg
1.6461509250171415e+18,-4004.0,6639.0,-4852.0,frame_15097.jpeg
1.6461509250675023e+18,-2698.0,7634.0,-6370.0,frame_15098.jpeg
1.6461509251133517e+18,-5229.0,7964.0,-4128.0,frame_15099.jpeg
1.6461501767771533e+18,-1919.0,6072.0,-5212.0,frame_151.jpeg
1.646150925165298e+18,-3007.0,7220.0,-3388.0,frame_15100.jpeg
1.6461509252160832e+18,1812.0,3298.0,-1964.0,frame_15101.jpeg
1.6461509252658365e+18,9411.0,1529.0,-4180.0,frame_15102.jpeg
1.6461509253131146e+18,6754.0,823.0,-6566.0,frame_15103.jpeg
1.6461509253680044e+18,5437.0,1312.0,-7223.0,frame_15104.jpeg
1.6461509254137935e+18,5819.0,3095.0,-5457.0,frame_15105.jpeg
1.64615092546771e+18,2736.0,3529.0,-5941.0,frame_15106.jpeg
1.6461509255106964e+18,3824.0,4758.0,-4344.0,frame_15107.jpeg
1.646150925567382e+18,-1321.0,8437.0,-3480.0,frame_15108.jpeg
1.6461509256139912e+18,-4832.0,8597.0,-3178.0,frame_15109.jpeg
1.6461509256679007e+18,-3580.0,9824.0,-1774.0,frame_15110.jpeg
1.646150925718143e+18,-1618.0,7989.0,-2348.0,frame_15111.jpeg
1.6461509257699151e+18,-127.0,5909.0,-3911.0,frame_15112.jpeg
1.646150925815017e+18,1190.0,5877.0,-4578.0,frame_15113.jpeg
1.6461509258679675e+18,8182.0,1374.0,-4776.0,frame_15114.jpeg
1.6461509259139167e+18,6319.0,544.0,-5932.0,frame_15115.jpeg
1.6461509259672253e+18,7868.0,1324.0,-6143.0,frame_15116.jpeg
1.646150926014636e+18,1219.0,5060.0,-6376.0,frame_15117.jpeg
1.6461509260682412e+18,423.0,4934.0,-6583.0,frame_15118.jpeg
1.6461509261192305e+18,2701.0,4054.0,-5909.0,frame_15119.jpeg
1.646150926193266e+18,2802.0,4123.0,-5898.0,frame_15120.jpeg
1.646150926219511e+18,-2491.0,7223.0,-3341.0,frame_15121.jpeg
1.6461509262616612e+18,-2795.0,9692.0,-887.0,frame_15122.jpeg
1.6461509263176986e+18,-4880.0,11044.0,-609.0,frame_15123.jpeg
1.6461509263681759e+18,-846.0,9908.0,-1627.0,frame_15124.jpeg
1.6461501768316216e+18,-1939.0,6045.0,-5214.0,frame_152.jpeg
1.6461501768789814e+18,-1940.0,6065.0,-5208.0,frame_153.jpeg
1.6461509357278098e+18,-287.0,5463.0,-5329.0,frame_15311.jpeg
1.646150935779222e+18,164.0,4905.0,-4127.0,frame_15312.jpeg
1.6461509358279365e+18,-333.0,7848.0,-5456.0,frame_15313.jpeg
1.6461509358782141e+18,-1018.0,7318.0,-5555.0,frame_15314.jpeg
1.6461509359298744e+18,-983.0,6664.0,-4775.0,frame_15315.jpeg
1.64615093598089e+18,-597.0,6592.0,-4957.0,frame_15316.jpeg
1.6461509360337288e+18,1.0,6520.0,-4973.0,frame_15317.jpeg
1.6461509360779602e+18,-916.0,7951.0,-5394.0,frame_15318.jpeg
1.6461509361288026e+18,-3834.0,9232.0,-4791.0,frame_15319.jpeg
1.646150936178178e+18,-1363.0,6534.0,-3030.0,frame_15320.jpeg
1.6461509362329592e+18,1595.0,4989.0,-3217.0,frame_15321.jpeg
1.6461509362779197e+18,-598.0,4153.0,-5742.0,frame_15322.jpeg
1.6461509363294612e+18,-759.0,4397.0,-5037.0,frame_15323.jpeg
1.6461509363778125e+18,-1923.0,6576.0,-7221.0,frame_15324.jpeg
1.6461509364356646e+18,-731.0,5917.0,-5483.0,frame_15325.jpeg
1.646150936481105e+18,-308.0,6385.0,-5546.0,frame_15326.jpeg
1.6461509365333391e+18,-27.0,7252.0,-5491.0,frame_15327.jpeg
1.6461509365792174e+18,-725.0,7493.0,-5103.0,frame_15328.jpeg
1.646150936631751e+18,-2043.0,6230.0,-3767.0,frame_15329.jpeg
1.6461509366786606e+18,-263.0,5622.0,-3668.0,frame_15330.jpeg
1.6461509367330752e+18,930.0,6616.0,-5029.0,frame_15331.jpeg
1.64615093678019e+18,-1213.0,6377.0,-4405.0,frame_15332.jpeg
1.6461509368286807e+18,-1155.0,7193.0,-4632.0,frame_15333.jpeg
1.646150936877885e+18,-30.0,7010.0,-6077.0,frame_15334.jpeg
1.6461509369302316e+18,1255.0,6204.0,-5408.0,frame_15335.jpeg
1.6461509369759475e+18,-456.0,6902.0,-4798.0,frame_15336.jpeg
1.6461509370303997e+18,-1169.0,6234.0,-5873.0,frame_15337.jpeg
1.64615093708463e+18,-987.0,5444.0,-4532.0,frame_15338.jpeg
1.6461509371328842e+18,-424.0,6408.0,-5109.0,frame_15339.jpeg
1.6461509371769613e+18,1107.0,6321.0,-4941.0,frame_15340.jpeg
1.6461509372306568e+18,-1399.0,6893.0,-5223.0,frame_15341.jpeg
1.6461509372825805e+18,-1720.0,6545.0,-5471.0,frame_15342.jpeg
1.6461509373315464e+18,-2373.0,7016.0,-4879.0,frame_15343.jpeg
1.6461509373789358e+18,-1948.0,7671.0,-4922.0,frame_15344.jpeg
1.6461509374309427e+18,-3211.0,8303.0,-4824.0,frame_15345.jpeg
1.6461509374814564e+18,-1402.0,6854.0,-5522.0,frame_15346.jpeg
1.6461509375334188e+18,-96.0,4591.0,-3493.0,frame_15347.jpeg
1.6461509375768645e+18,2768.0,4306.0,-4629.0,frame_15348.jpeg
1.6461509376317138e+18,1061.0,5120.0,-5779.0,frame_15349.jpeg
1.6461509376807677e+18,-517.0,6550.0,-6277.0,frame_15350.jpeg
1.6461509377318008e+18,-929.0,5684.0,-6250.0,frame_15351.jpeg
1.6461509377871567e+18,-1249.0,6515.0,-5588.0,frame_15352.jpeg
1.6461509378286802e+18,-351.0,6391.0,-5239.0,frame_15353.jpeg
1.6461509378848684e+18,-1539.0,7978.0,-5080.0,frame_15354.jpeg
1.646150937931755e+18,-3515.0,7665.0,-3682.0,frame_15355.jpeg
1.6461509379826437e+18,-177.0,5778.0,-3826.0,frame_15356.jpeg
1.6461509380335293e+18,395.0,5109.0,-3798.0,frame_15357.jpeg
1.646150938081883e+18,1537.0,4156.0,-4754.0,frame_15358.jpeg
1.6461509381316882e+18,513.0,6378.0,-5873.0,frame_15359.jpeg
1.6461509381859116e+18,-1711.0,7820.0,-4813.0,frame_15360.jpeg
1.6461509382302812e+18,-3408.0,7335.0,-4272.0,frame_15361.jpeg
1.646150938283001e+18,-4236.0,8068.0,-3282.0,frame_15362.jpeg
1.6461509383309366e+18,-3255.0,8575.0,-3795.0,frame_15363.jpeg
1.6461509383863905e+18,-168.0,7002.0,-3539.0,frame_15364.jpeg
1.6461509384310894e+18,2940.0,5174.0,-2667.0,frame_15365.jpeg
1.6461509384846707e+18,1773.0,5266.0,-4051.0,frame_15366.jpeg
1.6461509385333018e+18,2246.0,4047.0,-3837.0,frame_15367.jpeg
1.6461509385843484e+18,-498.0,5321.0,-4146.0,frame_15368.jpeg
1.64615093863093e+18,-1859.0,7515.0,-5018.0,frame_15369.jpeg
1.6461509386858424e+18,-3177.0,6971.0,-5270.0,frame_15370.jpeg
1.646150938731617e+18,-473.0,6866.0,-4620.0,frame_15371.jpeg
1.6461509387850555e+18,-2391.0,8500.0,-4004.0,frame_15372.jpeg
1.6461509388332493e+18,-1069.0,7576.0,-4720.0,frame_15373.jpeg
1.6461509388858214e+18,-750.0,6564.0,-4181.0,frame_15374.jpeg
1.6461509389314138e+18,2974.0,4807.0,-3691.0,frame_15375.jpeg
1.6461509389864822e+18,2053.0,6694.0,-5540.0,frame_15376.jpeg
1.6461509390324518e+18,906.0,5316.0,-4838.0,frame_15377.jpeg
1.646150939084853e+18,-2527.0,6483.0,-2734.0,frame_15378.jpeg
1.646150939133902e+18,-3215.0,8315.0,-5273.0,frame_15379.jpeg
1.646150939187257e+18,-2406.0,7788.0,-3179.0,frame_15380.jpeg
1.6461509392626947e+18,-2145.0,8076.0,-2925.0,frame_15381.jpeg
1.6461509392855654e+18,-3771.0,9288.0,-3430.0,frame_15382.jpeg
1.6461509393374449e+18,236.0,6531.0,-4134.0,frame_15383.jpeg
1.646150939384472e+18,1844.0,4143.0,-2765.0,frame_15384.jpeg
1.6461509394352376e+18,1523.0,4206.0,-5233.0,frame_15385.jpeg
1.6461509394830838e+18,1496.0,4887.0,-7588.0,frame_15386.jpeg
1.64615093953348e+18,527.0,6303.0,-4752.0,frame_15387.jpeg
1.6461509395847132e+18,-1908.0,6818.0,-4849.0,frame_15388.jpeg
1.6461509396520635e+18,-1698.0,6847.0,-5133.0,frame_15389.jpeg
1.646150939681615e+18,-1928.0,6986.0,-5331.0,frame_15390.jpeg
1.6461509397368648e+18,-2066.0,8917.0,-3762.0,frame_15391.jpeg
1.6461509397852419e+18,-244.0,7236.0,-2872.0,frame_15392.jpeg
1.6461509398361316e+18,2873.0,4342.0,-3207.0,frame_15393.jpeg
1.6461509398815708e+18,2184.0,5620.0,-5431.0,frame_15394.jpeg
1.6461509399362913e+18,-1171.0,6769.0,-4650.0,frame_15395.jpeg
1.6461509399848164e+18,-2343.0,6975.0,-4589.0,frame_15396.jpeg
1.646150940035347e+18,-1564.0,6743.0,-5227.0,frame_15397.jpeg
1.6461509400826148e+18,-564.0,6432.0,-5257.0,frame_15398.jpeg
1.646150940135047e+18,-1169.0,7500.0,-4241.0,frame_15399.jpeg
1.6461501769343142e+18,-1993.0,5991.0,-5270.0,frame_154.jpeg
1.6461509401838715e+18,-4283.0,8748.0,-3935.0,frame_15400.jpeg
1.6461509402361016e+18,-1334.0,6699.0,-4558.0,frame_15401.jpeg
1.6461509402814062e+18,1639.0,4378.0,-3232.0,frame_15402.jpeg
1.6461509403364454e+18,2033.0,5255.0,-5642.0,frame_15403.jpeg
1.64615094038651e+18,1698.0,4807.0,-6201.0,frame_15404.jpeg
1.6461509404350095e+18,-676.0,6428.0,-6380.0,frame_15405.jpeg
1.6461509404800957e+18,276.0,6331.0,-5460.0,frame_15406.jpeg
1.6461509405350116e+18,1080.0,6618.0,-4540.0,frame_15407.jpeg
1.6461509406023772e+18,1515.0,6428.0,-4669.0,frame_15408.jpeg
1.6461509406361385e+18,-2579.0,8031.0,-4512.0,frame_15409.jpeg
1.646150940666763e+18,-2778.0,7987.0,-4460.0,frame_15410.jpeg
1.646150940738739e+18,-2754.0,7988.0,-4437.0,frame_15411.jpeg
1.6461509407880113e+18,687.0,6032.0,-4474.0,frame_15412.jpeg
1.6461509408360796e+18,1835.0,3634.0,-2512.0,frame_15413.jpeg
1.6461509408905132e+18,1538.0,6444.0,-5477.0,frame_15414.jpeg
1.646150940936358e+18,-191.0,7121.0,-4354.0,frame_15415.jpeg
1.6461509409849533e+18,-2106.0,7433.0,-3847.0,frame_15416.jpeg
1.6461509410107095e+18,-282.0,6618.0,-4301.0,frame_15417.jpeg
1.6461509411060224e+18,-40.0,6459.0,-4425.0,frame_15418.jpeg
1.6461509411351148e+18,-256.0,6695.0,-5123.0,frame_15419.jpeg
1.6461509411879055e+18,332.0,6212.0,-4483.0,frame_15420.jpeg
1.6461509412367662e+18,-1845.0,8996.0,-1141.0,frame_15421.jpeg
1.6461509412875436e+18,-4039.0,9254.0,-1723.0,frame_15422.jpeg
1.6461509413355287e+18,-3503.0,7984.0,-2133.0,frame_15423.jpeg
1.6461509413959575e+18,-2206.0,7197.0,-1414.0,frame_15424.jpeg
1.646150941435921e+18,1732.0,7202.0,-4502.0,frame_15425.jpeg
1.646150941488273e+18,931.0,7052.0,-3804.0,frame_15426.jpeg
1.6461509415362092e+18,1649.0,5733.0,-2934.0,frame_15427.jpeg
1.6461509415885332e+18,2435.0,6073.0,-4093.0,frame_15428.jpeg
1.6461509416362532e+18,3157.0,6288.0,-3608.0,frame_15429.jpeg
1.6461509416868055e+18,400.0,7715.0,-3009.0,frame_15430.jpeg
1.6461509417368453e+18,-1809.0,6100.0,-5610.0,frame_15431.jpeg
1.6461509417887045e+18,-1609.0,7836.0,-3240.0,frame_15432.jpeg
1.646150941836615e+18,-763.0,9332.0,204.0,frame_15433.jpeg
1.6461509418876078e+18,-2699.0,9247.0,184.0,frame_15434.jpeg
1.6461509419379901e+18,-4600.0,9275.0,-3627.0,frame_15435.jpeg
1.6461509419747597e+18,-3376.0,7987.0,-2373.0,frame_15436.jpeg
1.6461509420320837e+18,3156.0,6082.0,-3377.0,frame_15437.jpeg
1.6461509420865293e+18,-870.0,6257.0,-3321.0,frame_15438.jpeg
1.6461509421367475e+18,1166.0,4801.0,-4339.0,frame_15439.jpeg
1.6461509421880381e+18,2438.0,4792.0,-6044.0,frame_15440.jpeg
1.646150942237268e+18,4162.0,5958.0,-4909.0,frame_15441.jpeg
1.6461509422904061e+18,2321.0,7192.0,-3300.0,frame_15442.jpeg
1.6461509423414615e+18,3016.0,8141.0,334.0,frame_15443.jpeg
1.6461509423871025e+18,-3751.0,11383.0,-1631.0,frame_15444.jpeg
1.6461509424423813e+18,45.0,8693.0,-1785.0,frame_15445.jpeg
1.6461509424881592e+18,-638.0,9248.0,-3414.0,frame_15446.jpeg
1.6461509425375457e+18,-1835.0,9082.0,-1892.0,frame_15447.jpeg
1.6461509425895304e+18,-2257.0,9006.0,-1037.0,frame_15448.jpeg
1.6461509426512957e+18,-2295.0,7683.0,1120.0,frame_15449.jpeg
1.646150942673442e+18,6292.0,5223.0,-3190.0,frame_15450.jpeg
1.6461509427391014e+18,2850.0,3145.0,-4727.0,frame_15451.jpeg
1.6461509427911524e+18,3278.0,5404.0,-4811.0,frame_15452.jpeg
1.6461509428405548e+18,1212.0,7079.0,-3535.0,frame_15453.jpeg
1.6461509428879176e+18,-752.0,7493.0,-4459.0,frame_15454.jpeg
1.6461509429387018e+18,185.0,8849.0,-691.0,frame_15455.jpeg
1.646150942989674e+18,-1929.0,10491.0,-624.0,frame_15456.jpeg
1.6461509430395028e+18,-3081.0,9502.0,-1045.0,frame_15457.jpeg
1.646150943082531e+18,-721.0,8493.0,-2465.0,frame_15458.jpeg
1.6461509431293176e+18,-2475.0,7732.0,-1791.0,frame_15459.jpeg
1.6461509431869146e+18,2769.0,5164.0,-4827.0,frame_15460.jpeg
1.646150943238091e+18,2185.0,5321.0,-3990.0,frame_15461.jpeg
1.6461509432862456e+18,4846.0,5480.0,-3396.0,frame_15462.jpeg
1.646150943339508e+18,4263.0,7364.0,-5729.0,frame_15463.jpeg
1.6461509433879818e+18,3304.0,6477.0,-627.0,frame_15464.jpeg
1.6461509434382618e+18,4012.0,7431.0,3793.0,frame_15465.jpeg
1.6461509434863032e+18,-6073.0,11692.0,942.0,frame_15466.jpeg
1.6461509435413596e+18,-2078.0,8425.0,-1102.0,frame_15467.jpeg
1.6461509435892823e+18,220.0,9594.0,-789.0,frame_15468.jpeg
1.6461501769796111e+18,-2006.0,6013.0,-5274.0,frame_155.jpeg
1.6461509497474196e+18,2432.0,3790.0,-6752.0,frame_15591.jpeg
1.6461509497960957e+18,2551.0,3841.0,-6812.0,frame_15592.jpeg
1.64615094984537e+18,2690.0,3671.0,-6695.0,frame_15593.jpeg
1.6461509498966152e+18,2976.0,3467.0,-6372.0,frame_15594.jpeg
1.6461509499471675e+18,4472.0,2310.0,-6640.0,frame_15595.jpeg
1.6461509499953185e+18,3921.0,3412.0,-7307.0,frame_15596.jpeg
1.6461509500494272e+18,3128.0,3482.0,-6531.0,frame_15597.jpeg
1.6461509500946724e+18,2646.0,3769.0,-6587.0,frame_15598.jpeg
1.6461509501464868e+18,3133.0,3404.0,-6684.0,frame_15599.jpeg
1.646150177028161e+18,-1976.0,5999.0,-5256.0,frame_156.jpeg
1.6461509501975726e+18,3097.0,3350.0,-6821.0,frame_15600.jpeg
1.6461509502502313e+18,2811.0,3372.0,-6688.0,frame_15601.jpeg
1.6461509503005212e+18,3135.0,3364.0,-6938.0,frame_15602.jpeg
1.6461509503505754e+18,3264.0,3447.0,-6930.0,frame_15603.jpeg
1.6461509503979745e+18,2956.0,3182.0,-6671.0,frame_15604.jpeg
1.646150950449715e+18,2752.0,3172.0,-6793.0,frame_15605.jpeg
1.646150950500632e+18,2978.0,3363.0,-7065.0,frame_15606.jpeg
1.6461509505472266e+18,3105.0,3393.0,-6905.0,frame_15607.jpeg
1.64615095060072e+18,2930.0,3308.0,-6824.0,frame_15608.jpeg
1.6461509506489526e+18,3100.0,2979.0,-6950.0,frame_15609.jpeg
1.6461509507012367e+18,2775.0,2894.0,-6911.0,frame_15610.jpeg
1.6461509507456947e+18,2463.0,3010.0,-6705.0,frame_15611.jpeg
1.6461509507960522e+18,2916.0,2896.0,-6950.0,frame_15612.jpeg
1.6461509508505068e+18,2816.0,2941.0,-7096.0,frame_15613.jpeg
1.6461509508987315e+18,2874.0,3055.0,-6954.0,frame_15614.jpeg
1.6461509509468905e+18,2983.0,3104.0,-6951.0,frame_15615.jpeg
1.6461509509970373e+18,3134.0,3235.0,-6968.0,frame_15616.jpeg
1.6461509510503386e+18,3190.0,3399.0,-7008.0,frame_15617.jpeg
1.6461509510976563e+18,2875.0,3245.0,-6937.0,frame_15618.jpeg
1.646150951154586e+18,2969.0,3133.0,-6763.0,frame_15619.jpeg
1.6461509512006036e+18,2630.0,3091.0,-6752.0,frame_15620.jpeg
1.6461509512489818e+18,3296.0,3224.0,-7023.0,frame_15621.jpeg
1.6461509512968648e+18,3073.0,3350.0,-6871.0,frame_15622.jpeg
1.6461509513500987e+18,3095.0,3522.0,-6691.0,frame_15623.jpeg
1.646150951400476e+18,2977.0,3529.0,-6668.0,frame_15624.jpeg
1.6461509514476014e+18,3533.0,3365.0,-6667.0,frame_15625.jpeg
1.6461509514909036e+18,3275.0,3436.0,-6543.0,frame_15626.jpeg
1.646150951552323e+18,2817.0,3108.0,-6237.0,frame_15627.jpeg
1.6461509515979067e+18,3504.0,3363.0,-7143.0,frame_15628.jpeg
1.6461509516530652e+18,3142.0,3647.0,-6568.0,frame_15629.jpeg
1.6461509516988639e+18,3052.0,3608.0,-6542.0,frame_15630.jpeg
1.6461509517519155e+18,3514.0,3449.0,-6672.0,frame_15631.jpeg
1.6461509517971907e+18,2793.0,3583.0,-6668.0,frame_15632.jpeg
1.6461509518497093e+18,3141.0,3374.0,-6724.0,frame_15633.jpeg
1.6461509518999736e+18,3266.0,3306.0,-6648.0,frame_15634.jpeg
1.646150951954392e+18,3213.0,3404.0,-6785.0,frame_15635.jpeg
1.6461509519995318e+18,2680.0,3705.0,-6602.0,frame_15636.jpeg
1.6461509520533501e+18,3146.0,3393.0,-6655.0,frame_15637.jpeg
1.6461509520987702e+18,3065.0,3689.0,-6693.0,frame_15638.jpeg
1.6461509521508385e+18,3347.0,3781.0,-6528.0,frame_15639.jpeg
1.6461509522011233e+18,3884.0,3831.0,-6200.0,frame_15640.jpeg
1.6461509522516813e+18,4073.0,4012.0,-5812.0,frame_15641.jpeg
1.6461509522994842e+18,3391.0,3936.0,-5551.0,frame_15642.jpeg
1.6461509523512172e+18,4000.0,3619.0,-6053.0,frame_15643.jpeg
1.6461509523997304e+18,3202.0,3378.0,-6788.0,frame_15644.jpeg
1.6461509524531338e+18,3663.0,3092.0,-6608.0,frame_15645.jpeg
1.646150952498444e+18,3884.0,3905.0,-6415.0,frame_15646.jpeg
1.6461509525501222e+18,3965.0,3774.0,-6249.0,frame_15647.jpeg
1.6461509525993098e+18,4326.0,3180.0,-5980.0,frame_15648.jpeg
1.6461509526512543e+18,2329.0,3508.0,-5536.0,frame_15649.jpeg
1.6461509526982144e+18,3187.0,3479.0,-6446.0,frame_15650.jpeg
1.6461509527507446e+18,2437.0,4562.0,-7391.0,frame_15651.jpeg
1.646150952803218e+18,2068.0,4291.0,-6408.0,frame_15652.jpeg
1.6461509528522696e+18,2290.0,5004.0,-6491.0,frame_15653.jpeg
1.6461509529054595e+18,2532.0,4952.0,-7257.0,frame_15654.jpeg
1.6461509529499123e+18,-209.0,6828.0,-6866.0,frame_15655.jpeg
1.6461509530040276e+18,6241.0,4264.0,-5950.0,frame_15656.jpeg
1.6461509530506084e+18,5011.0,1613.0,-4698.0,frame_15657.jpeg
1.6461509531041554e+18,4288.0,1858.0,-4081.0,frame_15658.jpeg
1.6461509531512358e+18,1928.0,3415.0,-5349.0,frame_15659.jpeg
1.6461509532036065e+18,1488.0,2855.0,-7938.0,frame_15660.jpeg
1.6461509532482301e+18,3706.0,2926.0,-6002.0,frame_15661.jpeg
1.6461509533043105e+18,5826.0,5239.0,-6940.0,frame_15662.jpeg
1.6461509533503498e+18,3286.0,4955.0,-5772.0,frame_15663.jpeg
1.6461509533983204e+18,3754.0,4350.0,-5281.0,frame_15664.jpeg
1.6461509534508398e+18,3736.0,3397.0,-5023.0,frame_15665.jpeg
1.6461509535035945e+18,3171.0,2922.0,-5197.0,frame_15666.jpeg
1.6461509535488492e+18,3250.0,4669.0,-5223.0,frame_15667.jpeg
1.6461509536051044e+18,3541.0,4485.0,-6262.0,frame_15668.jpeg
1.6461509536521285e+18,5107.0,3960.0,-5683.0,frame_15669.jpeg
1.6461509536992223e+18,4473.0,3899.0,-6180.0,frame_15670.jpeg
1.6461509537509466e+18,3427.0,5864.0,-5339.0,frame_15671.jpeg
1.6461509538058542e+18,4088.0,5313.0,-7446.0,frame_15672.jpeg
1.646150953848833e+18,5066.0,2890.0,-4807.0,frame_15673.jpeg
1.6461509539052483e+18,4566.0,1613.0,-4840.0,frame_15674.jpeg
1.6461509539506824e+18,5119.0,2850.0,-6372.0,frame_15675.jpeg
1.6461509540044905e+18,4667.0,2519.0,-6478.0,frame_15676.jpeg
1.64615095405375e+18,3024.0,2561.0,-5905.0,frame_15677.jpeg
1.6461509541044385e+18,3896.0,2965.0,-5827.0,frame_15678.jpeg
1.646150954150357e+18,5245.0,3026.0,-5724.0,frame_15679.jpeg
1.6461509542049088e+18,4142.0,3295.0,-7155.0,frame_15680.jpeg
1.6461509542500347e+18,3539.0,2727.0,-7000.0,frame_15681.jpeg
1.6461509543059502e+18,4334.0,1706.0,-6283.0,frame_15682.jpeg
1.6461509543511022e+18,3676.0,2277.0,-6939.0,frame_15683.jpeg
1.6461509544050624e+18,4096.0,1756.0,-7178.0,frame_15684.jpeg
1.6461509544548124e+18,3814.0,1595.0,-6884.0,frame_15685.jpeg
1.646150954504717e+18,3592.0,2291.0,-7722.0,frame_15686.jpeg
1.6461509545560694e+18,4277.0,3100.0,-7993.0,frame_15687.jpeg
1.646150954604774e+18,4219.0,2858.0,-6971.0,frame_15688.jpeg
1.646150954656553e+18,4875.0,1167.0,-6218.0,frame_15689.jpeg
1.6461509546969723e+18,4290.0,698.0,-6092.0,frame_15690.jpeg
1.6461509547553661e+18,4115.0,373.0,-7384.0,frame_15691.jpeg
1.6461509548018673e+18,3663.0,676.0,-6725.0,frame_15692.jpeg
1.6461509548563464e+18,2899.0,1197.0,-7982.0,frame_15693.jpeg
1.6461509549019174e+18,3285.0,2198.0,-7220.0,frame_15694.jpeg
