timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.6455446521909396e+18,-7425.0,-2233.0,-1625.0,frame_581.jpeg
1.6455449139676337e+18,5196.0,7994.0,-5569.0,frame_5810.jpeg
1.6455449140162988e+18,5911.0,7940.0,-3199.0,frame_5811.jpeg
1.6455449140695808e+18,1866.0,10097.0,-1909.0,frame_5812.jpeg
1.6455449141185882e+18,265.0,8907.0,-1469.0,frame_5813.jpeg
1.6455449141647985e+18,-1208.0,8478.0,-830.0,frame_5814.jpeg
1.6455449142186304e+18,-3748.0,8754.0,-1340.0,frame_5815.jpeg
1.6455449142682993e+18,-6280.0,7579.0,-1651.0,frame_5816.jpeg
1.6455449143193236e+18,-5954.0,6704.0,-6335.0,frame_5817.jpeg
1.645544914365068e+18,-2597.0,7296.0,-10600.0,frame_5818.jpeg
1.6455449144180895e+18,-2035.0,4622.0,-6419.0,frame_5819.jpeg
1.6455446522406067e+18,-7852.0,-2112.0,-1573.0,frame_582.jpeg
1.6455449144180895e+18,-2035.0,4622.0,-6419.0,frame_5820.jpeg
1.6455449145353372e+18,-1773.0,4812.0,-6238.0,frame_5821.jpeg
1.645544914566162e+18,106.0,7197.0,-6689.0,frame_5822.jpeg
1.6455449146198303e+18,1055.0,7931.0,-5130.0,frame_5823.jpeg
1.6455449146504492e+18,1144.0,8056.0,-4767.0,frame_5824.jpeg
1.6455449147240637e+18,1552.0,8901.0,-4687.0,frame_5825.jpeg
1.6455449147788815e+18,2710.0,9007.0,-4197.0,frame_5826.jpeg
1.6455449148184404e+18,397.0,8118.0,-2587.0,frame_5827.jpeg
1.6455449148700288e+18,-6162.0,8356.0,-2583.0,frame_5828.jpeg
1.6455449149183048e+18,-5907.0,5529.0,-6054.0,frame_5829.jpeg
1.6455446522917522e+18,-7944.0,-2202.0,-1549.0,frame_583.jpeg
1.645544914970933e+18,-3480.0,4546.0,-7959.0,frame_5830.jpeg
1.6455449150188982e+18,-1216.0,4466.0,-7744.0,frame_5831.jpeg
1.6455449150716746e+18,-1522.0,5387.0,-6045.0,frame_5832.jpeg
1.6455449151180165e+18,-2030.0,7841.0,-5383.0,frame_5833.jpeg
1.6455449151712806e+18,87.0,7857.0,-5691.0,frame_5834.jpeg
1.6455449152178038e+18,1110.0,7330.0,-4974.0,frame_5835.jpeg
1.6455449152708114e+18,1877.0,7866.0,-5160.0,frame_5836.jpeg
1.6455449153195382e+18,2877.0,8001.0,-3970.0,frame_5837.jpeg
1.6455449153669448e+18,1883.0,8100.0,-2725.0,frame_5838.jpeg
1.6455449154183055e+18,823.0,7827.0,-2704.0,frame_5839.jpeg
1.645544652337979e+18,-7789.0,-2101.0,-1602.0,frame_584.jpeg
1.6455449154731912e+18,-1304.0,8200.0,-3480.0,frame_5840.jpeg
1.6455449155190973e+18,-2999.0,7808.0,-3929.0,frame_5841.jpeg
1.645544915575088e+18,-3382.0,6091.0,-5174.0,frame_5842.jpeg
1.6455449156160205e+18,-5538.0,5531.0,-6391.0,frame_5843.jpeg
1.6455449156754296e+18,-1756.0,2475.0,-7478.0,frame_5844.jpeg
1.6455449157184328e+18,-605.0,3106.0,-8939.0,frame_5845.jpeg
1.6455449157667702e+18,-2488.0,4672.0,-8462.0,frame_5846.jpeg
1.64554491581989e+18,-3048.0,5448.0,-6068.0,frame_5847.jpeg
1.6455449158728788e+18,-2467.0,5158.0,-4002.0,frame_5848.jpeg
1.6455449159197952e+18,-1579.0,8095.0,-7047.0,frame_5849.jpeg
1.6455446523925358e+18,-7869.0,-2068.0,-1652.0,frame_585.jpeg
1.6455449159632765e+18,-471.0,6279.0,-6081.0,frame_5850.jpeg
1.645544916018703e+18,175.0,6432.0,-5363.0,frame_5851.jpeg
1.6455449160653087e+18,-771.0,6394.0,-5219.0,frame_5852.jpeg
1.6455449161149868e+18,-1931.0,6565.0,-5215.0,frame_5853.jpeg
1.6455449161699036e+18,-1202.0,5683.0,-6093.0,frame_5854.jpeg
1.6455449162186435e+18,-489.0,6018.0,-5280.0,frame_5855.jpeg
1.645544916268996e+18,312.0,6182.0,-5182.0,frame_5856.jpeg
1.6455449163201684e+18,-731.0,6134.0,-4800.0,frame_5857.jpeg
1.6455449163688415e+18,-1426.0,6511.0,-4810.0,frame_5858.jpeg
1.6455449164256404e+18,-1434.0,6282.0,-5379.0,frame_5859.jpeg
1.6455446524357082e+18,-7821.0,-2039.0,-1671.0,frame_586.jpeg
1.6455449164692854e+18,-1159.0,5362.0,-6264.0,frame_5860.jpeg
1.645544916524671e+18,-977.0,4164.0,-6185.0,frame_5861.jpeg
1.645544916573688e+18,-2141.0,4455.0,-7185.0,frame_5862.jpeg
1.6455449166258327e+18,-3210.0,4607.0,-7389.0,frame_5863.jpeg
1.6455449166685268e+18,-1719.0,4300.0,-7102.0,frame_5864.jpeg
1.6455449167258637e+18,1277.0,3307.0,-6601.0,frame_5865.jpeg
1.6455449167532308e+18,1026.0,2803.0,-6482.0,frame_5866.jpeg
1.6455449168195807e+18,1022.0,2234.0,-6554.0,frame_5867.jpeg
1.6455449168760102e+18,1753.0,1785.0,-6813.0,frame_5868.jpeg
1.6455449169213722e+18,3988.0,1530.0,-8319.0,frame_5869.jpeg
1.645544652493869e+18,-8023.0,-2049.0,-1663.0,frame_587.jpeg
1.645544652543114e+18,-8106.0,-1798.0,-1622.0,frame_588.jpeg
1.6455446525902408e+18,-7894.0,-1802.0,-1741.0,frame_589.jpeg
1.6455449181830508e+18,2600.0,1027.0,-6578.0,frame_5894.jpeg
1.645544918216046e+18,1705.0,823.0,-8768.0,frame_5895.jpeg
1.6455449182746872e+18,4763.0,-671.0,-7536.0,frame_5896.jpeg
1.6455449183182812e+18,3219.0,1072.0,-6560.0,frame_5897.jpeg
1.645544918372508e+18,1003.0,2411.0,-8168.0,frame_5898.jpeg
1.6455449184250227e+18,5020.0,896.0,-6396.0,frame_5899.jpeg
1.6455446526401823e+18,-8097.0,-1449.0,-1436.0,frame_590.jpeg
1.6455449184770045e+18,3119.0,2028.0,-6457.0,frame_5900.jpeg
1.6455449185248845e+18,2294.0,559.0,-7457.0,frame_5901.jpeg
1.6455449185771868e+18,745.0,1488.0,-9054.0,frame_5902.jpeg
1.6455449186217987e+18,2201.0,1486.0,-8483.0,frame_5903.jpeg
1.645544918677572e+18,3287.0,433.0,-7056.0,frame_5904.jpeg
1.6455449187251625e+18,2462.0,758.0,-7063.0,frame_5905.jpeg
1.6455449187727424e+18,2941.0,268.0,-7426.0,frame_5906.jpeg
1.6455449188271237e+18,228.0,678.0,-9478.0,frame_5907.jpeg
1.645544918877138e+18,175.0,877.0,-8319.0,frame_5908.jpeg
1.6455449189259123e+18,2091.0,747.0,-8744.0,frame_5909.jpeg
1.645544652683286e+18,-7792.0,-1674.0,-1560.0,frame_591.jpeg
1.6455449189730204e+18,3439.0,650.0,-7405.0,frame_5910.jpeg
1.6455449190269463e+18,2818.0,1523.0,-8112.0,frame_5911.jpeg
1.6455449190735508e+18,1427.0,2735.0,-7692.0,frame_5912.jpeg
1.6455449191288804e+18,-771.0,4071.0,-6786.0,frame_5913.jpeg
1.6455449191741622e+18,-2617.0,3906.0,-6338.0,frame_5914.jpeg
1.6455449192281203e+18,-2463.0,3118.0,-7489.0,frame_5915.jpeg
1.6455449192736435e+18,-2624.0,3303.0,-7257.0,frame_5916.jpeg
1.6455449193213276e+18,-3496.0,4453.0,-6848.0,frame_5917.jpeg
1.6455449193382582e+18,-4257.0,4468.0,-6636.0,frame_5918.jpeg
1.6455449194298017e+18,-4419.0,4367.0,-6523.0,frame_5919.jpeg
1.6455446527441262e+18,-7913.0,-1617.0,-1485.0,frame_592.jpeg
1.6455449194949906e+18,-5028.0,2573.0,-6389.0,frame_5920.jpeg
1.645544919524319e+18,-4455.0,991.0,-7624.0,frame_5921.jpeg
1.645544919574989e+18,-2598.0,2191.0,-8293.0,frame_5922.jpeg
1.6455449196275776e+18,-57.0,3366.0,-7717.0,frame_5923.jpeg
1.6455449196738158e+18,1254.0,3981.0,-6624.0,frame_5924.jpeg
1.6455449197248568e+18,3210.0,6128.0,-6243.0,frame_5925.jpeg
1.6455449197755103e+18,3137.0,6953.0,-5134.0,frame_5926.jpeg
1.6455449198248556e+18,1378.0,7106.0,-3881.0,frame_5927.jpeg
1.6455449198777088e+18,1055.0,6461.0,-3338.0,frame_5928.jpeg
1.6455449199287066e+18,-1060.0,6585.0,-5472.0,frame_5929.jpeg
1.645544652792705e+18,-8142.0,-1411.0,-1538.0,frame_593.jpeg
1.6455449199720407e+18,-2877.0,6548.0,-6800.0,frame_5930.jpeg
1.6455449200282522e+18,-2195.0,6147.0,-5804.0,frame_5931.jpeg
1.6455449200733043e+18,-1117.0,7511.0,-5452.0,frame_5932.jpeg
1.6455449201271473e+18,92.0,7898.0,-5457.0,frame_5933.jpeg
1.6455449201696348e+18,-812.0,7918.0,-4786.0,frame_5934.jpeg
1.645544920226892e+18,1534.0,6115.0,-4839.0,frame_5935.jpeg
1.6455449202812163e+18,56.0,6836.0,-4955.0,frame_5936.jpeg
1.6455449203273457e+18,846.0,4567.0,-4568.0,frame_5937.jpeg
1.645544920370162e+18,-638.0,5792.0,-4800.0,frame_5938.jpeg
1.6455449204271286e+18,-940.0,7274.0,-4002.0,frame_5939.jpeg
1.645544652840787e+18,-8042.0,-1162.0,-1691.0,frame_594.jpeg
1.6455449204808036e+18,-1490.0,8431.0,-3380.0,frame_5940.jpeg
1.6455449205273536e+18,-931.0,8362.0,-4043.0,frame_5941.jpeg
1.6455449205813796e+18,-1130.0,7586.0,-4559.0,frame_5942.jpeg
1.6455449206270945e+18,-470.0,6448.0,-4448.0,frame_5943.jpeg
1.64554492067886e+18,420.0,5553.0,-5320.0,frame_5944.jpeg
1.6455449207238367e+18,1678.0,5235.0,-5546.0,frame_5945.jpeg
1.645544920777645e+18,1808.0,5968.0,-5357.0,frame_5946.jpeg
1.6455449208263575e+18,272.0,6721.0,-4631.0,frame_5947.jpeg
1.6455449208802788e+18,388.0,5950.0,-4452.0,frame_5948.jpeg
1.6455449209271677e+18,337.0,6271.0,-4091.0,frame_5949.jpeg
1.6455446528848786e+18,-8109.0,-1228.0,-1591.0,frame_595.jpeg
1.645544920977472e+18,-1587.0,7898.0,-3969.0,frame_5950.jpeg
1.6455449210280942e+18,-911.0,8348.0,-4380.0,frame_5951.jpeg
1.6455449210790454e+18,-190.0,8457.0,-4776.0,frame_5952.jpeg
1.6455449211291308e+18,413.0,7028.0,-4414.0,frame_5953.jpeg
1.6455449211821284e+18,1229.0,5954.0,-4410.0,frame_5954.jpeg
1.6455449212283812e+18,1553.0,5661.0,-3871.0,frame_5955.jpeg
1.6455449212787955e+18,1014.0,7134.0,-4938.0,frame_5956.jpeg
1.6455449213254205e+18,1302.0,6146.0,-3941.0,frame_5957.jpeg
1.645544921377164e+18,926.0,5604.0,-5615.0,frame_5958.jpeg
1.6455449214277297e+18,131.0,6448.0,-5212.0,frame_5959.jpeg
1.6455446529433843e+18,-8173.0,-1220.0,-1516.0,frame_596.jpeg
1.6455449214772457e+18,-802.0,7671.0,-4857.0,frame_5960.jpeg
1.6455449215294758e+18,197.0,7316.0,-4206.0,frame_5961.jpeg
1.6455449215777275e+18,-602.0,8349.0,-4680.0,frame_5962.jpeg
1.6455449216250476e+18,419.0,7168.0,-4419.0,frame_5963.jpeg
1.645544921677656e+18,536.0,7289.0,-5278.0,frame_5964.jpeg
1.645544921725158e+18,1498.0,5499.0,-5486.0,frame_5965.jpeg
1.6455449217782915e+18,1961.0,5699.0,-4794.0,frame_5966.jpeg
1.645544921823359e+18,1220.0,6229.0,-3916.0,frame_5967.jpeg
1.6455449218789955e+18,-2181.0,7665.0,-3173.0,frame_5968.jpeg
1.645544921915835e+18,-2189.0,7612.0,-4306.0,frame_5969.jpeg
1.6455446529949996e+18,-8136.0,-1208.0,-1456.0,frame_597.jpeg
1.645544922024576e+18,-2172.0,7558.0,-4503.0,frame_5970.jpeg
1.6455449220297792e+18,-1341.0,7294.0,-4571.0,frame_5971.jpeg
1.645544922079396e+18,2129.0,8084.0,-4954.0,frame_5972.jpeg
1.6455449221333642e+18,2259.0,8148.0,-5195.0,frame_5973.jpeg
1.6455449221788872e+18,2832.0,6215.0,-4860.0,frame_5974.jpeg
1.6455449222334083e+18,979.0,7150.0,-3448.0,frame_5975.jpeg
1.6455449222785764e+18,1336.0,6623.0,-3262.0,frame_5976.jpeg
1.6455449223310047e+18,995.0,6566.0,-2622.0,frame_5977.jpeg
1.6455449223779295e+18,-180.0,7971.0,-4250.0,frame_5978.jpeg
1.645544922430664e+18,-764.0,7049.0,-5393.0,frame_5979.jpeg
1.6455446530309005e+18,-8655.0,-985.0,-919.0,frame_598.jpeg
1.6455449224774984e+18,172.0,7173.0,-5706.0,frame_5980.jpeg
1.6455449225303296e+18,410.0,7422.0,-4998.0,frame_5981.jpeg
1.6455449225730386e+18,1546.0,7894.0,-4566.0,frame_5982.jpeg
1.6455449226238592e+18,1244.0,8061.0,-4561.0,frame_5983.jpeg
1.6455449226810798e+18,2042.0,7607.0,-4849.0,frame_5984.jpeg
1.645544922730666e+18,2923.0,6926.0,-4686.0,frame_5985.jpeg
1.64554492277912e+18,2930.0,5823.0,-2643.0,frame_5986.jpeg
1.645544922826185e+18,1049.0,7102.0,-1458.0,frame_5987.jpeg
1.645544922878175e+18,-1504.0,8782.0,-1932.0,frame_5988.jpeg
1.64554492293066e+18,-2587.0,8154.0,-4570.0,frame_5989.jpeg
1.645544653054911e+18,-8700.0,-895.0,-901.0,frame_599.jpeg
1.6455449229791688e+18,-1526.0,7588.0,-5786.0,frame_5990.jpeg
1.6455449230304855e+18,-299.0,6936.0,-5484.0,frame_5991.jpeg
1.6455449230787423e+18,2156.0,6418.0,-5819.0,frame_5992.jpeg
1.6455449231305116e+18,2274.0,8011.0,-6347.0,frame_5993.jpeg
1.6455449231786166e+18,4964.0,6570.0,-4886.0,frame_5994.jpeg
1.6455449232300529e+18,3924.0,8057.0,-4071.0,frame_5995.jpeg
1.645544923277014e+18,3837.0,6885.0,-3616.0,frame_5996.jpeg
1.6455449233292332e+18,1641.0,7489.0,-2014.0,frame_5997.jpeg
1.6455449233811054e+18,-2320.0,9982.0,-1779.0,frame_5998.jpeg
1.645544923431392e+18,-5222.0,9242.0,-1773.0,frame_5999.jpeg
1.6455446531993234e+18,-8663.0,-886.0,-907.0,frame_600.jpeg
1.6455449234791816e+18,-5377.0,7387.0,-5230.0,frame_6000.jpeg
1.6455449235314304e+18,-2548.0,5984.0,-7080.0,frame_6001.jpeg
1.6455449235808238e+18,152.0,6825.0,-6311.0,frame_6002.jpeg
1.6455449236322417e+18,2724.0,7178.0,-5736.0,frame_6003.jpeg
1.645544923683142e+18,4524.0,7955.0,-5035.0,frame_6004.jpeg
1.6455449237291707e+18,6050.0,7839.0,-3100.0,frame_6005.jpeg
1.645544923784767e+18,4156.0,8493.0,-2566.0,frame_6006.jpeg
1.645544923828532e+18,3397.0,7024.0,-2431.0,frame_6007.jpeg
1.645544923883645e+18,578.0,8306.0,-1470.0,frame_6008.jpeg
1.645544923931374e+18,-2365.0,9080.0,-731.0,frame_6009.jpeg
1.6455446531993234e+18,-8663.0,-886.0,-907.0,frame_601.jpeg
1.6455449239849815e+18,-5197.0,9089.0,-2165.0,frame_6010.jpeg
1.6455449240289344e+18,-5384.0,7887.0,-5116.0,frame_6011.jpeg
1.6455449240828785e+18,-2050.0,5652.0,-7024.0,frame_6012.jpeg
1.645544924131947e+18,813.0,5975.0,-6504.0,frame_6013.jpeg
1.6455449241849446e+18,2742.0,6845.0,-6306.0,frame_6014.jpeg
1.6455449242286692e+18,4008.0,7691.0,-5005.0,frame_6015.jpeg
1.645544924280392e+18,4483.0,7393.0,-3409.0,frame_6016.jpeg
1.6455449243314332e+18,3678.0,8155.0,-2278.0,frame_6017.jpeg
1.6455449243840049e+18,2122.0,8694.0,-2241.0,frame_6018.jpeg
1.6455449244287665e+18,1427.0,6946.0,-3038.0,frame_6019.jpeg
1.6455446532404698e+18,-8451.0,-907.0,-967.0,frame_602.jpeg
1.6455449244852365e+18,-1056.0,8725.0,-2606.0,frame_6020.jpeg
1.6455449245339901e+18,-1977.0,8238.0,-1867.0,frame_6021.jpeg
1.645544924579204e+18,-2718.0,7895.0,-5601.0,frame_6022.jpeg
1.6455449246309143e+18,-3534.0,5955.0,-6584.0,frame_6023.jpeg
1.6455449246842819e+18,-1651.0,5326.0,-7258.0,frame_6024.jpeg
1.64554492473115e+18,233.0,4537.0,-6009.0,frame_6025.jpeg
1.645544924784078e+18,705.0,6989.0,-6981.0,frame_6026.jpeg
1.6455449248322332e+18,2670.0,7067.0,-7469.0,frame_6027.jpeg
1.6455449248849516e+18,4211.0,5818.0,-6746.0,frame_6028.jpeg
1.6455449249212104e+18,4647.0,7758.0,-5910.0,frame_6029.jpeg
1.6455446532912333e+18,-8220.0,187.0,-560.0,frame_603.jpeg
1.6455449249879892e+18,4384.0,8777.0,-5113.0,frame_6030.jpeg
1.6455449250351368e+18,6005.0,7123.0,-2912.0,frame_6031.jpeg
1.6455449250932347e+18,5690.0,7394.0,-2843.0,frame_6032.jpeg
1.645544925131497e+18,-4360.0,8904.0,-3061.0,frame_6033.jpeg
1.645544925189464e+18,-3076.0,6020.0,-7255.0,frame_6034.jpeg
1.6455449252318433e+18,-2429.0,3977.0,-8564.0,frame_6035.jpeg
1.6455449252820936e+18,-18.0,3044.0,-8222.0,frame_6036.jpeg
1.6455449253323018e+18,1504.0,3395.0,-7434.0,frame_6037.jpeg
1.6455449253830735e+18,2343.0,6273.0,-7814.0,frame_6038.jpeg
1.645544925434275e+18,5176.0,6311.0,-6551.0,frame_6039.jpeg
1.6455446533438556e+18,-8268.0,140.0,-739.0,frame_604.jpeg
1.6455449254825377e+18,4933.0,8250.0,-3559.0,frame_6040.jpeg
1.6455449255315807e+18,2954.0,9663.0,-2749.0,frame_6041.jpeg
1.6455449255871084e+18,1579.0,8016.0,-3068.0,frame_6042.jpeg
1.6455449256314278e+18,-335.0,7082.0,-3650.0,frame_6043.jpeg
1.6455449256829476e+18,-1467.0,6278.0,-2740.0,frame_6044.jpeg
1.6455449257348467e+18,-2752.0,8249.0,-4390.0,frame_6045.jpeg
1.6455449257840335e+18,-2174.0,6914.0,-3288.0,frame_6046.jpeg
1.6455449258512266e+18,-2172.0,6908.0,-3501.0,frame_6047.jpeg
1.645544925885139e+18,-1540.0,6432.0,-6009.0,frame_6048.jpeg
1.645544925933562e+18,-862.0,4822.0,-6184.0,frame_6049.jpeg
1.6455446533914883e+18,-8652.0,289.0,-707.0,frame_605.jpeg
1.645544925995332e+18,-2260.0,5806.0,-6434.0,frame_6050.jpeg
1.645544926036441e+18,-1479.0,5223.0,-6650.0,frame_6051.jpeg
1.645544926084696e+18,-314.0,6938.0,-4589.0,frame_6052.jpeg
1.6455449261330552e+18,-891.0,7149.0,-3052.0,frame_6053.jpeg
1.6455449261816773e+18,-1825.0,7598.0,-2492.0,frame_6054.jpeg
1.6455449262376668e+18,-1132.0,7119.0,-3642.0,frame_6055.jpeg
1.6455449262813573e+18,-755.0,6846.0,-3810.0,frame_6056.jpeg
1.6455449263342986e+18,-1316.0,7116.0,-4567.0,frame_6057.jpeg
1.6455449263810573e+18,-251.0,7266.0,-5176.0,frame_6058.jpeg
1.645544926434187e+18,-432.0,7368.0,-5850.0,frame_6059.jpeg
1.6455446534400154e+18,-8351.0,151.0,-969.0,frame_606.jpeg
1.6455449264869686e+18,-145.0,6377.0,-5212.0,frame_6060.jpeg
1.6455449264869686e+18,-145.0,6377.0,-5212.0,frame_6061.jpeg
1.6455449266135245e+18,141.0,6249.0,-5400.0,frame_6062.jpeg
1.6455449266347364e+18,737.0,5770.0,-6078.0,frame_6063.jpeg
1.645544926682234e+18,3427.0,5909.0,-4743.0,frame_6064.jpeg
1.6455449267393958e+18,2554.0,5995.0,-4205.0,frame_6065.jpeg
1.6455449267806088e+18,3976.0,5696.0,-3892.0,frame_6066.jpeg
1.645544926839674e+18,2556.0,6532.0,-4256.0,frame_6067.jpeg
1.6455449268874412e+18,2083.0,6522.0,-4695.0,frame_6068.jpeg
1.645544926936704e+18,1692.0,5426.0,-4675.0,frame_6069.jpeg
1.6455446534922435e+18,-8325.0,228.0,-846.0,frame_607.jpeg
1.6455449269874929e+18,1037.0,5780.0,-5725.0,frame_6070.jpeg
1.6455449270362458e+18,-213.0,6197.0,-5628.0,frame_6071.jpeg
1.645544927086407e+18,-105.0,5829.0,-5594.0,frame_6072.jpeg
1.6455449271327107e+18,-100.0,5733.0,-6318.0,frame_6073.jpeg
1.6455449271864474e+18,-203.0,5660.0,-5768.0,frame_6074.jpeg
1.6455449272279237e+18,-966.0,5961.0,-6030.0,frame_6075.jpeg
1.6455449272820298e+18,-243.0,5308.0,-6085.0,frame_6076.jpeg
1.6455449273327562e+18,-667.0,5556.0,-6103.0,frame_6077.jpeg
1.645544927386266e+18,-951.0,5872.0,-6002.0,frame_6078.jpeg
1.6455449274323945e+18,550.0,4847.0,-6145.0,frame_6079.jpeg
1.6455446535449283e+18,-8259.0,348.0,-852.0,frame_608.jpeg
1.645544927486592e+18,-426.0,5778.0,-6235.0,frame_6080.jpeg
1.645544927532647e+18,-580.0,5685.0,-5750.0,frame_6081.jpeg
1.6455449275868186e+18,263.0,4967.0,-6191.0,frame_6082.jpeg
1.6455449276331244e+18,-1230.0,5095.0,-6392.0,frame_6083.jpeg
1.6455449276866104e+18,-3789.0,6027.0,-6834.0,frame_6084.jpeg
1.6455449277370724e+18,-1858.0,5111.0,-6053.0,frame_6085.jpeg
1.645544927784232e+18,127.0,4412.0,-6054.0,frame_6086.jpeg
1.6455449278327076e+18,-1034.0,5907.0,-5123.0,frame_6087.jpeg
1.6455449278898693e+18,4264.0,3609.0,-7422.0,frame_6088.jpeg
1.64554492793425e+18,4360.0,568.0,-4983.0,frame_6089.jpeg
1.645544653592794e+18,-8027.0,517.0,-1169.0,frame_609.jpeg
1.6455449279866304e+18,7173.0,1729.0,-6230.0,frame_6090.jpeg
1.6455449280315302e+18,4871.0,1895.0,-7261.0,frame_6091.jpeg
1.6455449280876393e+18,3859.0,209.0,-6735.0,frame_6092.jpeg
1.645544928131675e+18,3932.0,167.0,-7270.0,frame_6093.jpeg
1.6455449281873902e+18,4158.0,-286.0,-6298.0,frame_6094.jpeg
1.645544653641014e+18,-8388.0,512.0,-922.0,frame_610.jpeg
1.6455446536929219e+18,-8248.0,483.0,-990.0,frame_611.jpeg
1.6455446537451707e+18,-8197.0,410.0,-1118.0,frame_612.jpeg
1.6455446537924925e+18,-8243.0,722.0,-1335.0,frame_613.jpeg
1.6455449300385103e+18,-2204.0,4324.0,-7477.0,frame_6131.jpeg
1.645544930092124e+18,-3102.0,3775.0,-7029.0,frame_6132.jpeg
1.645544930141718e+18,-3527.0,2233.0,-6216.0,frame_6133.jpeg
1.6455449301932045e+18,-4656.0,1940.0,-6923.0,frame_6134.jpeg
1.6455449302401956e+18,-5749.0,1193.0,-6421.0,frame_6135.jpeg
1.6455449302911327e+18,-6205.0,1213.0,-6425.0,frame_6136.jpeg
1.6455449303446853e+18,-5205.0,2717.0,-6560.0,frame_6137.jpeg
1.6455449303906202e+18,-4748.0,3145.0,-6088.0,frame_6138.jpeg
1.6455449304372948e+18,-4130.0,3592.0,-5915.0,frame_6139.jpeg
1.6455446538408847e+18,-8100.0,728.0,-1390.0,frame_614.jpeg
1.6455449304901281e+18,-4778.0,3236.0,-5715.0,frame_6140.jpeg
1.6455449305406694e+18,-5027.0,3270.0,-5583.0,frame_6141.jpeg
1.645544930591353e+18,-4523.0,3618.0,-6134.0,frame_6142.jpeg
1.645544930639326e+18,-3764.0,3252.0,-6664.0,frame_6143.jpeg
1.6455449306913075e+18,-3158.0,4063.0,-6795.0,frame_6144.jpeg
1.645544930739962e+18,-1763.0,4994.0,-7301.0,frame_6145.jpeg
1.6455449307902267e+18,-794.0,4847.0,-6919.0,frame_6146.jpeg
1.6455449308416092e+18,1328.0,6269.0,-5986.0,frame_6147.jpeg
1.6455449308882975e+18,1538.0,5880.0,-4708.0,frame_6148.jpeg
1.645544930938294e+18,1573.0,6434.0,-3529.0,frame_6149.jpeg
1.6455446538911916e+18,-8265.0,838.0,-787.0,frame_615.jpeg
1.6455449309846377e+18,-741.0,7723.0,-4032.0,frame_6150.jpeg
1.6455449310417357e+18,-2847.0,7824.0,-5740.0,frame_6151.jpeg
1.6455449310915773e+18,-3647.0,6635.0,-5641.0,frame_6152.jpeg
1.6455449311398282e+18,-2308.0,5145.0,-6345.0,frame_6153.jpeg
1.645544931187973e+18,-2420.0,4623.0,-6641.0,frame_6154.jpeg
1.6455449312386693e+18,-1375.0,5742.0,-6642.0,frame_6155.jpeg
1.645544931289117e+18,-173.0,6894.0,-5531.0,frame_6156.jpeg
1.645544931337212e+18,-173.0,7680.0,-5031.0,frame_6157.jpeg
1.6455449313885056e+18,1651.0,6772.0,-5581.0,frame_6158.jpeg
1.6455449314451336e+18,-704.0,6756.0,-5371.0,frame_6159.jpeg
1.6455446539391616e+18,-7960.0,741.0,-1171.0,frame_616.jpeg
1.6455449314913833e+18,503.0,5153.0,-4290.0,frame_6160.jpeg
1.6455449315397092e+18,-195.0,6438.0,-5028.0,frame_6161.jpeg
1.645544931591676e+18,1837.0,5909.0,-6231.0,frame_6162.jpeg
1.6455449316439424e+18,-159.0,5762.0,-7013.0,frame_6163.jpeg
1.6455449316881746e+18,48.0,3930.0,-6064.0,frame_6164.jpeg
1.6455449317466204e+18,338.0,2924.0,-6122.0,frame_6165.jpeg
1.645544931790178e+18,481.0,3371.0,-6845.0,frame_6166.jpeg
1.6455449318361618e+18,1179.0,3778.0,-7921.0,frame_6167.jpeg
1.645544931891374e+18,848.0,3632.0,-8323.0,frame_6168.jpeg
1.6455449319411732e+18,1032.0,2835.0,-7953.0,frame_6169.jpeg
1.645544653991417e+18,-8514.0,1067.0,-1085.0,frame_617.jpeg
1.6455449319912333e+18,2083.0,1766.0,-7990.0,frame_6170.jpeg
1.6455449320382467e+18,1986.0,1429.0,-7653.0,frame_6171.jpeg
1.6455449320904325e+18,3467.0,3620.0,-7738.0,frame_6172.jpeg
1.6455449321413693e+18,3730.0,5576.0,-5923.0,frame_6173.jpeg
1.6455449321907817e+18,1179.0,8559.0,-5442.0,frame_6174.jpeg
1.6455449322412393e+18,1282.0,6549.0,-5580.0,frame_6175.jpeg
1.6455449322901821e+18,-149.0,5933.0,-7505.0,frame_6176.jpeg
1.6455449323450068e+18,784.0,4591.0,-7418.0,frame_6177.jpeg
1.6455449323904538e+18,-2791.0,3619.0,-7751.0,frame_6178.jpeg
1.6455449324454016e+18,-3791.0,2454.0,-7678.0,frame_6179.jpeg
1.6455446540391127e+18,-7965.0,974.0,-1189.0,frame_618.jpeg
1.6455449324916582e+18,-4993.0,3026.0,-7227.0,frame_6180.jpeg
1.645544932544228e+18,-1478.0,2430.0,-6293.0,frame_6181.jpeg
1.6455449325905147e+18,-100.0,5036.0,-7955.0,frame_6182.jpeg
1.6455449326409093e+18,-455.0,5862.0,-4629.0,frame_6183.jpeg
1.645544932692652e+18,-2920.0,7095.0,-5715.0,frame_6184.jpeg
1.6455449327456737e+18,-110.0,8400.0,-6326.0,frame_6185.jpeg
1.6455449327922573e+18,5201.0,6504.0,-5294.0,frame_6186.jpeg
1.6455449328405202e+18,5114.0,8926.0,-3385.0,frame_6187.jpeg
1.6455449328922609e+18,5640.0,8414.0,-1227.0,frame_6188.jpeg
1.6455449329429622e+18,1801.0,11077.0,-362.0,frame_6189.jpeg
1.6455446540936763e+18,-8234.0,1261.0,-1060.0,frame_619.jpeg
